glamupe_id,glamupe_name,glamupe_ingredients,glamupe_photo_url,glamupe_category_id
11,"NudeStix Foundation","Water, Cyclopentasiloxane, Butylene Glycol, Cyclohexasiloxane, Caprylic/​Capric Triglyceride, Cetyl PEG/​PPG-10/​1 Dimethicone, Mica, Dimethicone, Cyclomethicone, Ozokerite, Sorbitan Sesquioleate, Lavandula Angustifolia (Lavender) Oil, Dimethicone/​Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Sodium Chloride, PEG/​PPG-19/​19 Dimethicone, Triethoxycaprylylsilane, Aloe Barbadensis Leaf Extract, Camellia Japonica Flower Extract, Eucalyptus Globulus Leaf Extract, Leontopodium Alpinum Flower/​Leaf Extract, Lilium Tigrinum Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Mentha Piperita (Peppermint) Extract, Morus Alba Bark Extract, Rosmarinus Officinalis (Rosemary) Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Diospyros Kaki Leaf Extract, Camellia Sinensis Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Castanea Crenata (Chestnut) Shell Extract, Carthamus Tinctorius (Safflower) Flower Extract, Zanthoxylum Piperitum Peel Extract, Coffea Arabica (Coffee) Seed Extract, Polygonum Cuspidatum Root Extract, Xanthan Gum, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Camellia Sinensis Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Polygonum Cuspidatum Root Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Rosmarinus Officinalis (Rosemary) Extract, Zanthoxylum Piperitum Peel Extract, Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Cyclopentasiloxane, Cyclohexasiloxane, Caprylic/​Capric Triglyceride, Dimethicone, Cyclomethicone, Aloe Barbadensis Leaf Extract, Camellia Japonica Flower Extract, Cetyl PEG/​PPG-10/​1 Dimethicone, Sorbitan Sesquioleate, PEG/​PPG-19/​19 Dimethicone, Butylene Glycol, Aloe Barbadensis Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Eucalyptus Globulus Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Phenoxyethanol, Water, Cyclopentasiloxane, Butylene Glycol, Cyclohexasiloxane, Cetyl PEG/​PPG-10/​1 Dimethicone, Mentha Piperita (Peppermint) Extract, Ozokerite, Dimethicone/​Vinyl Dimethicone Crosspolymer, Sodium Chloride, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/146fb488-24be-49ca-bd93-4d03a9ec0304/products/nudestix-foundation/nudestix-foundation_front_photo_original.jpeg,1
12,"Dr Hauschka Foundation","Water (Aqua), Alcohol, Mica, Simmondsia Chinensis (Jojoba) Seed Oil, Anthyllis Vulneraria Extract, Cocos Nucifera (Coconut) Oil, Caprylic/​Capric Triglyceride, Glycerin, Cetearyl Alcohol, Punica Granatum Fruit Extract, Prunus Armeniaca (Apricot) Kernel Oil, Butyrospermum Parkii (Shea) Butter, Macadamia Integrifolia Seed Oil, Daucus Carota Sativa (Carrot) Root Extract, Euphorbia Cerifera (Candelilla) Wax, Fragrance (Parfum)*, Limonene*, Linalool*, Geraniol*, Citronellol*, Benzyl Benzoate*, Benzyl Salicylate*, Farnesol*, Coumarin*, Citral*, Eugenol*, Benzyl Alcohol*, Helianthus Annuus (Sunflower) Seed Oil, Bentonite, Xanthan Gum, Sodium Cetearyl Sulfate, Silica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Daucus Carota Sativa (Carrot) Root Extract, Glycerin, Alcohol, Benzyl Benzoate*, Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Simmondsia Chinensis (Jojoba) Seed Oil, Cocos Nucifera (Coconut) Oil, Caprylic/​Capric Triglyceride, Cetearyl Alcohol, Prunus Armeniaca (Apricot) Kernel Oil, Butyrospermum Parkii (Shea) Butter, Macadamia Integrifolia Seed Oil, Daucus Carota Sativa (Carrot) Root Extract, Helianthus Annuus (Sunflower) Seed Oil, Cetearyl Alcohol, Glycerin, Cocos Nucifera (Coconut) Oil, Euphorbia Cerifera (Candelilla) Wax, Fragrance (Parfum)*, Limonene*, Linalool*, Geraniol*, Citronellol*, Benzyl Benzoate*, Benzyl Salicylate*, Farnesol*, Coumarin*, Citral*, Eugenol*, Benzyl Alcohol*, Benzyl Alcohol*, Water (Aqua), Alcohol, Limonene*, Benzyl Benzoate*, Benzyl Alcohol*, Cetearyl Alcohol, Sodium Cetearyl Sulfate, Alcohol, Cetearyl Alcohol, Euphorbia Cerifera (Candelilla) Wax, Benzyl Alcohol*, Bentonite, Xanthan Gum, Silica",https://incidecoder-content.storage.googleapis.com/69d7b487-feb0-42ec-9ea0-a767f3aeefa5/products/dr-hauschka-foundation-2/dr-hauschka-foundation-2_front_photo_original.jpeg,1
13,"Fitglow Foundation +","*Ricinus Communis (Castor) Seed Oil, *Vitis Vinifera (Grape) Seed Oil, *Simmondsia Chinensis (Jojoba) Seed Oil, *Helianthus Annuus (Sunflower) Seed Wax, Glyceryl Stearate, Copernicia Cerifera (Carnauba) Wax, *Camellia Sinensis (Green Tea) Leaf Extract, Water, Dipotassium Glycyrrhizate (Licorice Root Extract), Sodium Ascorbyl Phosphate (Vitamin C), Saccharomyces Ferment, *Phyllostachys Bambusoides (Bamboo) Juice, Glycerin, Centella Asiatica (Gotu Kola) Extract, Amber Extract, Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract, Radish Root Ferment Filtrate, Phospholipids, Caffeine, Titanium Dioxide, Yellow Iron Oxide, Red Iron Oxide, Black Iron Oxide, Ultramarines, Violet 2, Chromium Oxide Green, Manganese Violet, Mica, Sodium Ascorbyl Phosphate (Vitamin C), *Vitis Vinifera (Grape) Seed Oil, *Camellia Sinensis (Green Tea) Leaf Extract, Sodium Ascorbyl Phosphate (Vitamin C), Centella Asiatica (Gotu Kola) Extract, Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract, Caffeine, Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract, Glycerin, Phospholipids, *Camellia Sinensis (Green Tea) Leaf Extract, Dipotassium Glycyrrhizate (Licorice Root Extract), Centella Asiatica (Gotu Kola) Extract, Radish Root Ferment Filtrate, Titanium Dioxide, Yellow Iron Oxide, Red Iron Oxide, Black Iron Oxide, Ultramarines, Violet 2, Chromium Oxide Green, Manganese Violet, Mica, *Ricinus Communis (Castor) Seed Oil, *Vitis Vinifera (Grape) Seed Oil, *Simmondsia Chinensis (Jojoba) Seed Oil, *Helianthus Annuus (Sunflower) Seed Wax, Glyceryl Stearate, Copernicia Cerifera (Carnauba) Wax, Phospholipids, Glyceryl Stearate, Dipotassium Glycyrrhizate (Licorice Root Extract), Glycerin, Centella Asiatica (Gotu Kola) Extract, *Ricinus Communis (Castor) Seed Oil, Caffeine, Radish Root Ferment Filtrate, Water",https://incidecoder-content.storage.googleapis.com/215b1c3d-548b-481c-9c93-1c72084bd0cc/products/fitglow-foundation/fitglow-foundation_front_photo_original.jpeg,1
14,"Glamaire Foundation","Water, Acrylates Copolymer, Propylene Glycol, Tea(Triethanolamine), Magnesium Aluminum Silicate, Silica, Phenoxyethanol, Ethylhexylglycerin, Titanium Dioxide (Ci 77891), Iron Oxide Black (Ci 77499), Iron Oxide Red (Ci 77491), Iron Oxide Yellow (Ci 77492), Ultramarines (Ci 77007), Chromium Oxide Green (Ci 77288), Tea(Triethanolamine), Titanium Dioxide (Ci 77891), Iron Oxide Black (Ci 77499), Iron Oxide Red (Ci 77491), Iron Oxide Yellow (Ci 77492), Ultramarines (Ci 77007), Chromium Oxide Green (Ci 77288), Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Water, Propylene Glycol, Acrylates Copolymer, Magnesium Aluminum Silicate, Silica",https://incidecoder-content.storage.googleapis.com/a977eebe-ddeb-404a-866d-c210d19e3710/products/glamaire-foundation/glamaire-foundation_front_photo_original.jpeg,1
15,"LOTTIE SELFIE ready Foundation","Water (Aqua), Cyclopentasiloxane, Isododecane, Glycerin, PEG-9 Dimethicone, Methyl Methacrylate Crosspolymer, Phenoxyethanol, Dimethicone/​Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Propylene Carbonate, Alumina, Ethylhexylglycerin, Ascorbyl Palmitate, Tocopheryl Acetate, Disodium EDTA, Niacinamide, Pentaerythrityl Tetraisostearate, Triethoxycaprylylsilane, Trimethoxycaprylylsilane, Fragrance (Parfum), Sodium Hyaluronate, Mineral Oil (Paraffinum Liquidum), Talc, Palmitoyl Tripeptide-1, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499)], Niacinamide, Tocopheryl Acetate, Niacinamide, Palmitoyl Tripeptide-1, Niacinamide, Glycerin, Sodium Hyaluronate, Alumina, Talc, Ascorbyl Palmitate, Disodium EDTA, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499)], Cyclopentasiloxane, Isododecane, Pentaerythrityl Tetraisostearate, Mineral Oil (Paraffinum Liquidum), Pentaerythrityl Tetraisostearate, Glycerin, Niacinamide, Sodium Hyaluronate, Fragrance (Parfum), Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal, Phenoxyethanol, Ethylhexylglycerin, Water (Aqua), Cyclopentasiloxane, Isododecane, Propylene Carbonate, Mineral Oil (Paraffinum Liquidum), Pentaerythrityl Tetraisostearate, Dimethicone/​Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Propylene Carbonate, Alumina",https://incidecoder-content.storage.googleapis.com/96ca1f49-d32b-49e6-9f65-69ab98a20e90/products/lottie-selfie-ready-foundation/lottie-selfie-ready-foundation_front_photo_original.jpeg,1
16,"EM Cosmetics Foundation","Water, Cyclopentasiloxane, Caprylyl Methicone, Cyclohexasiloxane, Butylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Niacinamide, Isoamyl Laurate, Diphenylsiloxy Phenyl Trimethicone, C12-15 Alkyl Benzoate, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Sodium Chloride, Carica Papaya (Papaya) Fruit Extract, Tremella Fuciformis (Mushroom) Extract, Oryza Sativa (Rice) Extract, Lycium Barbarum Fruit Extract, Camellia Sinensis Leaf Extract, Hydroxyacetophenone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Trimethylsiloxysilicate, Trihydroxystearin, Polypropylsilsesquioxane, Sorbitan Olivate, Sorbitan Sesquioleate, Synthetic Beeswax, Triethoxycaprylylsilane, Dipropylene Glycol, 1,2-Hexanediol, Propylene Carbonate, Dimethicone, Dimethiconol, Disteardimonium Hectorite, Disodium EDTA, Chlorphenesin, Iron Oxides, Niacinamide, Camellia Sinensis Leaf Extract, Niacinamide, Niacinamide, Camellia Sinensis Leaf Extract, Oryza Sativa (Rice) Extract, C12-15 Alkyl Benzoate, Chlorphenesin, Hydroxyacetophenone, Disodium EDTA, Iron Oxides, Cyclopentasiloxane, Caprylyl Methicone, Cyclohexasiloxane, Isoamyl Laurate, C12-15 Alkyl Benzoate, Trimethylsiloxysilicate, Dimethicone, Dimethiconol, Cetyl PEG/​PPG-10/​1 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Sorbitan Olivate, Sorbitan Sesquioleate, Butylene Glycol, Niacinamide, Tremella Fuciformis (Mushroom) Extract, Dimethiconol, Chlorphenesin, Water, Cyclopentasiloxane, Cyclohexasiloxane, Butylene Glycol, Dipropylene Glycol, 1,2-Hexanediol, Propylene Carbonate, Cetyl PEG/​PPG-10/​1 Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Vinyl Dimethicone/​Methicone Silsesquioxane Crosspolymer, Sodium Chloride, Trihydroxystearin, Synthetic Beeswax, Propylene Carbonate, Disteardimonium Hectorite",https://incidecoder-content.storage.googleapis.com/01a2e479-dc34-44d4-8cb8-88d75ce46a91/products/em-cosmetics-foundation/em-cosmetics-foundation_front_photo_original.jpeg,1
17,"M U P Foundation","Water, Isododecane, Cyclopentasiloxane, Isobutylmethacrylate
/​Bis-Hydroxypropyl Dimethicone Acrylate Copolymer, Mica, Dimethicone, Polymethyl Methacrylate, PEG-10 Dimethicone, Polyglyceryl-4 Isostearate, Butylene Glycol, Phenoxyethanol, Cetyl PEG/​PPG-10/​1 Dimethicone, Hexyl Laurate, Tocopheryl Acetate, Sodium Hyaluronate, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Tocopheryl Acetate, Sodium Hyaluronate, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Isododecane, Cyclopentasiloxane, Dimethicone, Hexyl Laurate, PEG-10 Dimethicone, Polyglyceryl-4 Isostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Butylene Glycol, Sodium Hyaluronate, Phenoxyethanol, Water, Isododecane, Cyclopentasiloxane, Butylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone",https://incidecoder-content.storage.googleapis.com/df3d0acb-9ad4-4549-b22b-4dde7b5434b1/products/m-u-p-foundation/m-u-p-foundation_front_photo_original.jpeg,1
18,"Vapour Beauty Foundation","Camellia Oleifera (Camellia) Seed Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Silica‡, Ricinus Communis (Castor) Seed Oil†, Cera Alba (Beeswax/​Cire D’Abeille)*, Isocetyl Stearoyl Stearate†, Tocopherol (Vitamin E)†, Commiphora Myrrha (Myrrh) Oil†, Citrus Bergamia Risso (Bergamot) Oil, Wildcrafted Boswellia Carterii (Frankincense), Ocimum Sanctum (Tulsi/​Holy Basil) Leaf Extract*, Nelumbo Nucifera (Lotus) Leaf Extract*, Propanediol†, Pentylene Glycol†, Phenethyl Alcohol†, Polyglyceryl-2-Caprate†, Glyceryl Caprylate†, Mica‡, Ci 77891/​Titanium Dioxide, Ci 77491, Ci 77492, Ci 77499/​Iron Oxides, Tocopherol (Vitamin E)†, Mica‡, Ci 77891/​Titanium Dioxide, Ci 77491, Ci 77492, Ci 77499/​Iron Oxides, Camellia Oleifera (Camellia) Seed Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Ricinus Communis (Castor) Seed Oil†, Cera Alba (Beeswax/​Cire D’Abeille)*, Isocetyl Stearoyl Stearate†, Cera Alba (Beeswax/​Cire D’Abeille)*, Polyglyceryl-2-Caprate†, Propanediol†, Pentylene Glycol†, Ricinus Communis (Castor) Seed Oil†, Cera Alba (Beeswax/​Cire D’Abeille)*, Citrus Bergamia Risso (Bergamot) Oil, Glyceryl Caprylate†, Propanediol†, Pentylene Glycol†, Silica‡, Cera Alba (Beeswax/​Cire D’Abeille)*, Isocetyl Stearoyl Stearate†",https://incidecoder-content.storage.googleapis.com/d316420c-98ca-455b-a6fa-bdbcaf933a8e/products/vapour-beauty-foundation/vapour-beauty-foundation_front_photo_original.jpeg,1
19,"Color chemistry Foundation","Aqua (Water), Aloe Barbadensis Leaf Juice*, Polyglyceryl-10 Myristate, Sodium Stearoyl Glutamate, Cetearyl Olivate, Octyldodecanol, Octyldodecyl Stearoyl Stearate, Glycerin*, Caprylic/​Capric Triglyceride, Sorbitan Olivate, Glyceryl Caprylate, Magnesium Aluminum Silicate, Cetyl Palmitate, Pentylene Glycol, Sorbitan Palmitate, Sodium Levulinate, P-Anisic Acid, Parfum (Fragrance), Sodium Anisate, Lecithin, Xanthan Gum, Magnolia Officinalis Bark Extract*, Camellia Sinensis Leaf Extract (Camellia Sinensis Leaf Extract)*, Rosa Canina Fruit Oil*, Squalane, Tocopherol, Ascorbyl Palmitate, Citric Acid, Sodium Benzoate, Potassium Sorbate, Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Camellia Sinensis Leaf Extract (Camellia Sinensis Leaf Extract)*, Tocopherol, Glycerin*, Squalane, Aloe Barbadensis Leaf Juice*, Camellia Sinensis Leaf Extract (Camellia Sinensis Leaf Extract)*, Sodium Anisate, Magnolia Officinalis Bark Extract*, Ascorbyl Palmitate, Citric Acid, Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Octyldodecanol, Octyldodecyl Stearoyl Stearate, Caprylic/​Capric Triglyceride, Cetyl Palmitate, Lecithin, Rosa Canina Fruit Oil*, Squalane, Sodium Stearoyl Glutamate, Cetearyl Olivate, Sorbitan Olivate, Sorbitan Palmitate, Lecithin, Aloe Barbadensis Leaf Juice*, Glycerin*, Pentylene Glycol, Octyldodecanol, Parfum (Fragrance), Glyceryl Caprylate, P-Anisic Acid, Sodium Benzoate, Potassium Sorbate, Aqua (Water), Pentylene Glycol, Sodium Stearoyl Glutamate, Octyldodecyl Stearoyl Stearate, Magnesium Aluminum Silicate, Xanthan Gum",https://incidecoder-content.storage.googleapis.com/25267ce0-48f7-4ed7-8594-52cf1808e8e2/products/color-chemistry-foundation/color-chemistry-foundation_front_photo_original.jpeg,1
20,"Cien Foundation","Aqua, Diethylhexyl Carbonate, Polymethyl Methacrylate, Propylene Glycol, Isododecane, Ethylhexyl Palmitate, C12-15 Alkyl Benzoate, Pentaerythrityl Tetraisostearate, Polyglyceryl-2 Dipolyhydroxystearate, C9-13 Isoparaffin, Distarch Phosphate, Polyglyceryl-3 Diisostearate, Trimethylsiloxysilicate, Hydrogenated Castor Oil, Magnesium Sulfate, Silica Dimethyl Silylate, Phenethyl Alcohol, Panthenol, Glyceryl Stearate SE, Disteardimonium Hectorite, Polyglyceryl-3 Beeswax, Pentaerythrityl Adipate/​Caprate/​Caprylate/​Heptanoate, Propylene Carbonate, Citric Acid, Parfum/​Fragrance, Ci 77491, Ci 77492, Ci 77499, Ci 77891, Panthenol, C12-15 Alkyl Benzoate, Citric Acid, Ci 77491, Ci 77492, Ci 77499, Ci 77891, Diethylhexyl Carbonate, Isododecane, Ethylhexyl Palmitate, C12-15 Alkyl Benzoate, Pentaerythrityl Tetraisostearate, Trimethylsiloxysilicate, Hydrogenated Castor Oil, Silica Dimethyl Silylate, Pentaerythrityl Adipate/​Caprate/​Caprylate/​Heptanoate, Pentaerythrityl Tetraisostearate, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Diisostearate, Hydrogenated Castor Oil, Glyceryl Stearate SE, Polyglyceryl-3 Beeswax, Propylene Glycol, Panthenol, Parfum/​Fragrance, Aqua, Propylene Glycol, Isododecane, C9-13 Isoparaffin, Propylene Carbonate, Pentaerythrityl Tetraisostearate, Hydrogenated Castor Oil, C9-13 Isoparaffin, Hydrogenated Castor Oil, Magnesium Sulfate, Silica Dimethyl Silylate, Disteardimonium Hectorite, Pentaerythrityl Adipate/​Caprate/​Caprylate/​Heptanoate, Propylene Carbonate",https://incidecoder-content.storage.googleapis.com/773bf611-ee2d-4aa8-93d2-ec1793fa1b94/products/cien-foundation/cien-foundation_front_photo_original.jpeg,1
21,"Vitamin Babe Foundation","Citrus Sinensis (Orange) Fruit Water, Cyclohexasiloxane, Diphenylsiloxy Phenyl Trimethicone, Octinoxate, Glycerin, Butylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Dimethicone/​Phenyl Vinyl Dimethicone Crosspolymer, Talc, Disteardimonium Hectorite, Caprylyl Glycol, Mica, Cyclopentasiloxane, PEG-10 Dimethicone, Potassium Sorbate, Sodium Dehydroacetate, Phenoxyethanol, Methicone, Sodium Benzoate, Fragrance, Hexylene Glycol, Tin Oxide, Hydrogen Dimethicone, Water, Polymethylsilsesquioxane, Gold, (May Contain) /​ (Peut Contenir) Titanium Dioxide (Ci 77891), Glycerin, Octinoxate, Talc, Tin Oxide, Mica, Tin Oxide, Gold, (May Contain) /​ (Peut Contenir) Titanium Dioxide (Ci 77891), Cyclohexasiloxane, Caprylyl Glycol, Cyclopentasiloxane, Methicone, Cetyl PEG/​PPG-10/​1 Dimethicone, PEG-10 Dimethicone, Hexylene Glycol, Glycerin, Butylene Glycol, Caprylyl Glycol, Fragrance, Hexylene Glycol, Potassium Sorbate, Sodium Dehydroacetate, Phenoxyethanol, Sodium Benzoate, Cyclohexasiloxane, Butylene Glycol, Cyclopentasiloxane, Hexylene Glycol, Water, Cetyl PEG/​PPG-10/​1 Dimethicone, Hexylene Glycol, Dimethicone/​Phenyl Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Tin Oxide",https://incidecoder-content.storage.googleapis.com/59fcdc17-fd49-472c-830d-6ff7c20357ab/products/vitamin-babe-foundation/vitamin-babe-foundation_front_photo_original.jpeg,1
22,"The derma CO Foundation","Cyclopentasiloxane, Ci 77891, Aluminum Hydroxide, Octocrylene, Ethylhexyl Methoxycinnamate, Isododecane, Titanium Dioxide, Simethicone, Alumina, Polyglyceryl-4 Isostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Squalane, Butylene Glycol, Hydrogenated Didecene, Niacinamide, Silica Dimethyl Silylate, Disteardimonium Hectorite, Ci 77492, Lauroyl Lysine, Sodium Chloride, Phenoxyethanol, Tropolone, Ci 77491, Sodium Dehydroacetate, Sodium Gluconate, Sodium Hyaluronate, Ci 77499, Niacinamide, Niacinamide, Niacinamide, Squalane, Sodium Hyaluronate, Octocrylene, Ethylhexyl Methoxycinnamate, Titanium Dioxide, Alumina, Sodium Gluconate, Ci 77891, Titanium Dioxide, Ci 77492, Ci 77491, Ci 77499, Cyclopentasiloxane, Aluminum Hydroxide, Isododecane, Simethicone, Squalane, Silica Dimethyl Silylate, Polyglyceryl-4 Isostearate, Cetyl PEG/​PPG-10/​1 Dimethicone, Aluminum Hydroxide, Butylene Glycol, Niacinamide, Sodium Gluconate, Sodium Hyaluronate, Phenoxyethanol, Tropolone, Sodium Dehydroacetate, Cyclopentasiloxane, Isododecane, Butylene Glycol, Cetyl PEG/​PPG-10/​1 Dimethicone, Aluminum Hydroxide, Alumina, Silica Dimethyl Silylate, Disteardimonium Hectorite, Lauroyl Lysine, Sodium Chloride",https://incidecoder-content.storage.googleapis.com/e11753f8-f592-44cd-8bde-f34ddc4642c2/products/the-derma-co-foundation/the-derma-co-foundation_front_photo_original.jpeg,1
23,"Foundation Dior Forever Natural Nude Foundation","Aqua (Water), Methyl Trimethicone, Isododecane, Alcohol, Dimethicone, PEG-9 Polydimethylsiloxyethyl Dimethicone, Silica, Acrylates/​Dimethicone Copolymer, Ethylhexyl Methoxycinnamate, Diphenyl Dimethicone/​Vinyl Diphenyl Dimethicone/​Silsesquioxane Crosspolymer, Titanium Dioxide [Nano], Methyl Methacrylate Crosspolymer, Disteardimonium Hectorite, Butylene Glycol, Sodium Myristoyl Glutamate, Phenoxyethanol, Glyceryl Undecyl Dimethicone, Aluminum Hydroxide, Propylene Carbonate, VP/​VA Copolymer, Stearic Acid, Parfum (Fragrance), Tetrasodium EDTA, Viola Tricolor Extract, Rosa Multiflora Fruit Extract, Linalool, Limonene, BHT, Citronellol, Ethylhexylglycerin, Tocopherol, Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Tocopherol, Viola Tricolor Extract, Ethylhexyl Methoxycinnamate, Titanium Dioxide [Nano], Alcohol, BHT, Tetrasodium EDTA, Titanium Dioxide [Nano], Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Isododecane, Dimethicone, Aluminum Hydroxide, Stearic Acid, Viola Tricolor Extract, PEG-9 Polydimethylsiloxyethyl Dimethicone, Butylene Glycol, Aluminum Hydroxide, Parfum (Fragrance), Linalool, Limonene, Citronellol, Phenoxyethanol, BHT, Ethylhexylglycerin, Aqua (Water), Methyl Trimethicone, Isododecane, Alcohol, Butylene Glycol, Propylene Carbonate, Limonene, Sodium Myristoyl Glutamate, Sodium Myristoyl Glutamate, Alcohol, Silica, Diphenyl Dimethicone/​Vinyl Diphenyl Dimethicone/​Silsesquioxane Crosspolymer, Disteardimonium Hectorite, Aluminum Hydroxide, Propylene Carbonate, Stearic Acid",https://incidecoder-content.storage.googleapis.com/452c46c3-0d5a-451c-a560-8cfa07280d7a/products/foundation-dior-forever-natural-nude-foundation/foundation-dior-forever-natural-nude-foundation_front_photo_original.jpeg,1
24,"Nadear Facetint Foundation","Water, Vitamin C, Simmondsia Chinensis (Jojoba) Seed Oil, Cetyl Alcohol, Ethylhexyl Methoxycinnamate, Dipropylene Glycol, Ethoxydiglycol Oleate, Ceteth-20, Glyceryl Stearate, PEG-75 Stearate, Steareth-20, Phenoxyethanol, Ethylhexylglycerin, Tocopheryl Acetate, Disodium EDTA, BHT, Iron Oxides, Zinc Oxide, Silica, Cyclomethicone, Vitamin C, Tocopheryl Acetate, Vitamin C, Ethylhexyl Methoxycinnamate, Zinc Oxide, BHT, Vitamin C, Disodium EDTA, Iron Oxides, Simmondsia Chinensis (Jojoba) Seed Oil, Cetyl Alcohol, Ethoxydiglycol Oleate, Glyceryl Stearate, Cyclomethicone, Ceteth-20, Glyceryl Stearate, Steareth-20, Phenoxyethanol, Ethylhexylglycerin, BHT, Water, Dipropylene Glycol, Ceteth-20, Ceteth-20, PEG-75 Stearate, Steareth-20, Cetyl Alcohol, Silica",https://incidecoder-content.storage.googleapis.com/69d120f4-24ad-4648-aa54-30103fb670fe/products/nadear-foundation/nadear-foundation_front_photo_original.jpeg,1
25,"JOAH Truly Yours Foundation","Water (Aqua), Cyclopentasiloxane, PEG-10 Dimethicone, Dimethicone, Glycerin, Methyl Methacrylate Crosspolymer, Phenyl Trimethicone, Sodium Chloride, Dimethicone/​Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Phenoxyethanol, Aluminum Hydroxide, Triethoxycaprylylsilane, Methylparaben, Propylparaben, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Enteromorpha Compressa Extract, Gelidium Cartilagineum Extract, Laminaria Japonica Extract, Spirulina Platensis Extract, Undaria Pinnatifida Extract, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Tocopheryl Acetate, Glycerin, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Cyclopentasiloxane, Dimethicone, Phenyl Trimethicone, Aluminum Hydroxide, Simmondsia Chinensis (Jojoba) Seed Oil, PEG-10 Dimethicone, Glycerin, Aluminum Hydroxide, Propylparaben, Phenoxyethanol, Methylparaben, Propylparaben, Water (Aqua), Cyclopentasiloxane, Sodium Chloride, Dimethicone/​Vinyl Dimethicone Crosspolymer, Disteardimonium Hectorite, Aluminum Hydroxide",https://incidecoder-content.storage.googleapis.com/627898d2-6382-4e80-8a38-211b3ef12466/products/joah-foundation/joah-foundation_front_photo_original.jpeg,1
